Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/input/ch.fhir.ig.ch-orf.xml	29064	-	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	129	134	0	0	0	0	5	0	1
fsh-generated/resources/Appointment-AppointmentBooked.json	486	5	0	0	0	0	0	0	0	43	0	0	1	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	0
fsh-generated/resources/Appointment-AppointmentPending.json	488	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	0	0	0	0
fsh-generated/resources/Appointment-AppointmentProposed.json	537	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-orf-cs-consentstatus.json	635	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	21	1106	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ch-orf-cs-coverageidentifiertype.json	801	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	25	30	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-orf-cs-coveragetype.json	862	3	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	0
fsh-generated/resources/Composition-spitex-order.json	3584	12	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	22	16	0	0	0	0	0	0	0
fsh-generated/resources/Consent-ChOrfConsentSUfferer.json	1142	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-ChOrfEpisodeOfCareSUfferer.json	513	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0	0
