Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/input/ch.fhir.ig.ch-orf.xml	29281	-	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	1	0	0	171	138	0	0	0	0	6	0	2
fsh-generated/resources/Appointment-AppointmentBooked.json	486	10	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	15	19	0	0	0	0	0	0	0
fsh-generated/resources/Appointment-AppointmentPending.json	488	8	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
fsh-generated/resources/Appointment-AppointmentProposed.json	537	7	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-orf-cs-consentstatus.json	664	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	20	2195	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ch-orf-cs-coverageidentifiertype.json	830	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	16	76	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-orf-cs-coveragetype.json	891	8	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	14	59	0	0	0	0	1	0	0
fsh-generated/resources/Composition-spitex-order.json	3584	8	0	0	0	0	0	0	0	858	0	0	0	0	0	0	0	1	0	0	26	26	0	0	0	0	0	0	0
fsh-generated/resources/Consent-ChOrfConsentSUfferer.json	1142	8	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-ChOrfEpisodeOfCareSUfferer.json	513	6	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationOfAppointment.json	438	7	1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0	0
fsh-generated/resources/Organization-OrganizationSpitalTrubschachen.json	227	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/Patient-SUfferer.json	1543	7	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	19	10	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ChCorePractitionerTRub.json	280	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ChOrfPractitionerFAmily.json	285	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ChOrfPractitionerSPitex.json	282	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ChOrfPractitionerRoleFAmily.json	280	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	16	10	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ChOrfPractitionerRoleSPitex.json	280	7	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-address.json	2190	8	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	46	17	0	0	0	0	0	0	1
fsh-generated/resources/Questionnaire-ch-orf-module-appointment.json	4327	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	77	21	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-consent.json	1580	8	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	50	19	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-coverage.json	8412	9	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	162	24	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-familydoctor.json	4088	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	84	22	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-initiator.json	8127	9	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	110	21	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-order.json	6944	8	1	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	106	17	0	0	0	1	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-patient.json	13528	10	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	1	0	0	151	231	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-practitioner-nametel.json	1740	7	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	46	12	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-receiver.json	4034	8	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	80	12	0	0	0	0	1	0	1
fsh-generated/resources/Questionnaire-ch-orf-module-receivercopy.json	5769	8	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	87	14	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-requestedencounter.json	2339	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	37	12	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-sender.json	10653	9	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	113	16	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-order-referral-form-modular.json	12009	9	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	154	18	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-order-referral-form.json	104183	29	1	0	0	0	0	0	4	144	0	0	0	0	0	0	0	1	0	0	1228	155	0	0	1	0	19	0	1
fsh-generated/resources/QuestionnaireResponse-qr-external-diagnostics-order.json	14825	11	0	0	0	0	0	0	1	441	0	0	0	0	0	0	0	0	0	0	237	72	1	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-qr-order-referral-form.json	30905	14	0	0	0	0	0	0	1	808	0	0	0	0	0	0	0	0	0	0	471	58	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-qr-radiology-order.json	12442	10	0	0	0	0	0	0	1	246	0	0	0	0	0	0	0	0	0	0	207	34	0	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-ChOrfRelatedPersonMUfferer.json	318	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	10	18	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-orf-antecedentepisodeofcare.json	2184	7	0	0	0	0	0	13	0	42	0	0	1	0	0	0	0	0	0	0	61	423	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-appointment.json	3902	8	0	0	0	0	0	109	0	14	0	0	0	0	0	0	0	0	0	0	227	692	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ch-orf-composition.json	14349	10	1	0	0	0	0	379	0	46	0	0	0	0	0	0	0	2	0	0	805	1572	0	0	0	0	15	1	1
fsh-generated/resources/StructureDefinition-ch-orf-consent.json	3521	8	0	0	0	0	0	103	0	22	0	0	0	0	0	0	0	0	0	0	315	577	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ch-orf-consentcode.json	1822	7	0	0	0	0	0	43	0	7	0	0	0	0	0	0	0	0	0	0	57	125	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-consentnote.json	1676	6	0	0	0	0	0	40	0	7	0	0	0	0	0	0	0	0	0	0	57	113	0	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ch-orf-copyreceiver.json	2075	8	0	0	0	0	0	39	1	6	0	0	0	0	0	0	0	0	0	0	59	112	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-orf-coverage.json	2728	7	0	0	0	0	0	58	0	16	0	0	0	0	0	0	0	1	0	0	293	536	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ch-orf-desiredaccommodation.json	2008	7	0	0	0	0	0	33	0	6	0	0	0	0	0	0	0	0	0	0	60	109	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ch-orf-document.json	6305	8	0	0	0	0	0	207	0	64	0	0	1	0	0	0	0	4	0	0	1873	2557	0	0	0	0	37	0	3
fsh-generated/resources/StructureDefinition-ch-orf-documentreference.json	2947	7	1	0	0	0	0	12	0	18	0	0	0	0	0	0	0	0	0	0	277	427	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ch-orf-encounter.json	2184	7	0	0	0	0	0	31	0	15	0	0	1	0	0	0	0	1	0	0	323	437	0	0	0	0	6	1	1
fsh-generated/resources/StructureDefinition-ch-orf-episodeofcare.json	1872	6	0	0	0	0	0	14	0	10	0	0	0	0	0	0	0	0	0	0	171	176	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ch-orf-initiator.json	4403	8	0	0	0	0	0	5	0	12	0	0	0	0	0	0	0	1	0	0	150	131	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ch-orf-location.json	1037	7	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	171	287	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ch-orf-locationandtime.json	1951	7	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	1	0	58	101	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-patientconsent.json	1864	7	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	58	95	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-precedentdocument.json	1842	7	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	56	101	0	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ch-orf-questionnaire.json	856	7	1	0	0	0	0	13	0	12	0	0	0	0	0	0	0	1	0	0	286	575	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-ch-orf-questionnaireresponse.json	5256	7	0	0	0	0	0	8	0	12	0	0	0	0	0	0	0	0	0	0	244	197	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ch-orf-receiver.json	1869	7	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	57	69	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-requestedencounterdetails.json	2041	7	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	59	73	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-servicerequest.json	6453	8	0	0	0	0	0	13	0	21	0	0	0	0	0	0	0	1	0	0	382	331	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ch-orf-urgentnoficationcontactfortheresponsetothisdocument.json	2906	6	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	62	73	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-orf-urgentnoficationcontactforthisdocument.json	2324	7	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	60	72	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-appointmentstatus.json	664	7	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	14	3463	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-consentstatus.json	1000	7	1	0	0	0	0	0	0	1969	0	0	0	0	0	0	0	0	0	0	14	187	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-coverageidentifiertype.json	526	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	95	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-coveragetype.json	464	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	70	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-desiredaccommodation.json	796	7	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	15	66	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-encounterclass.json	649	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	71	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-legalrelation.json	679	5	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	12	152	0	0	1	0	0	0	0
fsh-generated/resources/ValueSet-ch-orf-vs-personalrelation.json	1465	4	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	15	175	0	0	0	0	1	0	0
input/resources/OrfQrToBundle.map	90754	65	0	0	0	0	0	0	20	96	0	0	0	0	0	0	0	3	0	0	1084	185	0	0	0	0	25	0	2
input/resources/questionnaire-sdc-modular-issue126.xml	1042	19	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	19	0	0	0	0	1	0	0
/input/examples/bundle/bundle-order-referral-form.xml	141509	-	1	0	0	0	88	0	10	1286	0	0	0	0	0	0	0	0	0	0	349	499	0	0	0	0	0	0	1
/input/examples/bundle/radiology-order.xml	112563	-	0	0	0	0	19	0	7	640	0	0	0	0	0	0	0	1	0	0	253	107	0	0	0	0	0	0	0
/input/examples/bundle/external-diagnostics-order.xml	116121	-	0	0	0	0	19	0	7	772	0	0	0	0	0	0	0	0	0	0	259	115	0	0	0	0	0	0	1
/input/examples/composition/comp-order-referral-form.xml	3451	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	25	0	0	0	0	0	0	0
/input/examples/servicerequest/sr-order-referral-form.xml	1493	-	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	13	20	0	0	0	0	0	0	0
/input/examples/documentreference/DocRef.xml	253907	-	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	629	59	0	0	0	0	0	0	0
/input/examples/practitionerrole/NotificationContactSabineMeier.xml	388	-	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	15	17	0	0	0	0	0	0	0
/input/examples/practitionerrole/SabineMeierPraxisSeeblick.xml	460	-	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0	0
/input/examples/practitionerrole/StabiloBossPraxisSeeblick.xml	460	-	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	18	0	0	0	0	0	0	0
/input/examples/practitionerrole/HansRoentgenKantonsspital.xml	460	-	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	10	17	0	0	0	0	0	0	0
/input/examples/practitionerrole/NotificationContactHansRoentgen.xml	390	-	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0
/input/examples/practitionerrole/CopyReceiverSabineMeierPraxisSeeblick.xml	496	-	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0	0
/input/examples/organization/PraxisSeeblick.xml	485	-	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0	0
/input/examples/organization/CopyReceiverPraxisSeeblick.xml	466	-	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
/input/examples/organization/Kantonsspital.xml	490	-	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	10	11	0	0	0	0	0	0	0
/input/examples/practitioner/SabineMeier.xml	1007	-	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0
/input/examples/practitioner/CopyReceiverSabineMeier.xml	770	-	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
/input/examples/practitioner/NotificationContactSabineMeier.xml	777	-	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
/input/examples/practitioner/StabiloBoss.xml	549	-	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0
/input/examples/practitioner/HansRoentgen.xml	1009	-	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
/input/examples/practitioner/NotificationContactHansRoentgen.xml	779	-	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
/input/examples/patient/ErikaMusterfrau.xml	2379	-	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0	0
/input/examples/coverage/CoverageMusterfrau.xml	1452	-	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0
/input/examples/coverage/CoverageSelfPatient.xml	875	-	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0
/input/examples/coverage/CoverageSelfRelatedPerson.xml	1005	-	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0	0
/input/examples/encounter/EncounterMusterfrau.xml	846	-	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0
