Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ch.fhir.ig.ch-lab-order.json	46325	-	0	0	0	0	0	0	3	86	0	0	0	0	0	0	0	1	0	0	151	191	0	0	0	0	5	0	0
fsh-generated/resources/Patient-EmilKummer.json	2794	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0
fsh-generated/resources/ObservationDefinition-observation-vitamin-d.json	1638	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-creatinine-serum.json	4389	10	0	0	0	0	0	0	1	590	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0	1
fsh-generated/resources/Bundle-4-sepsis.json	86590	37	0	0	0	0	39	0	1	109	0	0	0	0	0	0	0	0	0	0	129	53	0	0	0	0	0	0	0
fsh-generated/resources/Coverage-CoverageFranzMuster.json	643	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0	0
fsh-generated/resources/ObservationDefinition-input-observation-reason-for-ordering.json	812	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-LabOrder.json	139216	49	0	0	0	0	19	0	2	66	0	0	0	0	0	0	0	1	0	0	138	52	0	0	0	0	0	0	1
fsh-generated/resources/Specimen-Urine.json	1127	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0
fsh-generated/resources/SpecimenDefinition-Urine-MS.json	3061	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0
fsh-generated/resources/Organization-LaborSchildknecht.json	793	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0
fsh-generated/resources/ObservationDefinition-observation-urine24h-creatinine.json	961	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0
fsh-generated/resources/Composition-Schildknecht-Catalog-Header.json	1888	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-questionnaire-sdc-profile-example-cap.json	10823	6	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	76	20	0	0	0	0	2	0	0
fsh-generated/resources/PractitionerRole-WoodyWorkdocSpeiserRails.json	336	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0
fsh-generated/resources/Specimen-Blood-bactec-plus.json	1548	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
fsh-generated/resources/ObservationDefinition-observation-serum-sodium.json	253	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0
fsh-generated/resources/Specimen-Serum.json	1321	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-lab-order-SR-singletest.json	4866	5	0	0	0	0	0	107	0	112	0	0	1	0	0	0	0	1	0	0	201	2295	0	0	1	0	4	0	0
fsh-generated/resources/Organization-Arztpraxis.json	764	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0	0
fsh-generated/resources/Patient-BeatBorer.json	2736	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	1
fsh-generated/resources/Patient-KlebsiellaKeller.json	2764	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	1	0	0	0
fsh-generated/resources/Specimen-Skin.json	1151	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0
fsh-generated/resources/Specimen-Cervix-swab.json	928	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-procedure-crp-highsens-SI.json	2673	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-MicrobiolProcedures.json	1484	2	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	7	3533	0	0	0	0	1	0	0
fsh-generated/resources/ObservationDefinition-observation-serum-potassium.json	2757	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0
fsh-generated/resources/SpecimenDefinition-single-test-serum-venous-fasting.json	6197	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	10	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-SR-Chloride.json	2065	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
fsh-generated/resources/SpecimenDefinition-single-test-serum-venous.json	5762	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	21	9	0	0	0	0	0	0	0
fsh-generated/resources/Organization-LaborGantenbein.json	792	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-lab-order-labSpecialties.json	2678	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	11	35	0	0	0	0	0	0	0
fsh-generated/resources/Composition-LabOrder.json	3028	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Specimen.processing.procedure.json	1260	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	6	23	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-MarcMustermann.json	994	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-SR-Creatinine-Serum.json	2076	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PeterPrestoGruppenpraxis.json	336	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-4-sepsis.json	24066	11	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	1	0	0	194	27	0	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-procedure-blood-electrolyte.json	2269	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-5-biol-monit.json	33544	15	0	0	0	0	0	0	1	42	0	0	0	0	0	0	0	0	0	0	341	41	0	0	0	0	5	0	0
fsh-generated/resources/Composition-4-sepsis.json	4450	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
fsh-generated/resources/Composition-Gantenbein-Catalog-Header.json	1866	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-procedure-urine24h-creatinine-clearance.json	2599	3	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	1	0	0
fsh-generated/resources/Composition-6-histopath.json	3875	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-panel-blood-electrolyte.json	5052	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	13	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-5-biol-monit.json	82921	33	0	0	0	0	10	0	1	16	0	0	0	0	0	0	0	0	0	0	103	30	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-LabOrder-u24-creatinine.json	2031	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
fsh-generated/resources/Organization-PraxisSeeblick.json	777	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-LabOrder-creatinine-clearance.json	2222	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-2-pertussis.json	1917	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-3-gyn.json	22253	10	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	193	104	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ServiceRequest.categories.json	924	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	4	53	0	0	0	0	0	0	0
fsh-generated/resources/ActivityDefinition-procedure-creatinine-serum.json	2022	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-3-gyn.json	2124	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-chloride-serum.json	6542	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	21	15	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-report-codes.json	1266	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	60	0	0	0	0	0	0	0
fsh-generated/resources/Specimen-Blood-coag.json	1394	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-1-tvt.json	85668	37	0	0	0	0	72	0	2	18	0	0	0	0	0	0	0	0	0	0	113	30	0	0	0	0	0	0	1
fsh-generated/resources/ServiceRequest-LabOrder-creatinine.json	2029	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0
