Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ch.fhir.ig.ch-emed.json	37470	-	0	0	0	0	0	0	3	62	0	0	0	0	0	0	0	1	0	0	134	103	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ch-emed-ext-treatmentreason.json	1823	4	0	0	0	0	0	22	0	55	0	0	0	0	0	0	0	0	0	0	36	979	0	0	0	1	0	0
fsh-generated/resources/MedicationStatement-1-1-MedStatTriatec.json	3187	8	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-observation.json	7236	7	0	0	0	0	0	129	0	97	0	0	0	0	0	0	0	0	0	0	255	1014	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ch-emed-document-medicationlist.json	5342	6	0	0	0	0	0	776	0	420	0	0	1	0	0	0	0	4	0	0	1340	3724	0	0	0	22	0	3
fsh-generated/resources/Composition-2-6-Composition.json	2820	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-medication-medicationdispense.json	1362	2	0	0	0	0	0	137	0	57	0	0	0	0	0	0	0	0	0	0	165	624	0	0	0	3	0	1
fsh-generated/resources/Composition-1-2-Composition.json	3072	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-medicationdispense-list.json	3224	21	0	0	0	0	0	144	0	71	0	0	0	0	0	0	0	1	0	0	196	613	0	0	0	4	1	0
fsh-generated/resources/Medication-MedicationWithATC.json	1617	3	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-ext-pharmaceuticaladvice.json	3989	6	0	0	0	0	0	32	0	29	0	0	0	0	0	0	0	0	0	0	82	176	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-emed-composition-pharmaceuticaladvice.json	9598	9	0	0	0	0	0	190	0	177	0	0	0	0	0	0	0	1	0	0	569	1671	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-ch-emed-observation-list.json	3251	3	0	0	0	0	0	82	0	80	0	0	0	0	0	0	0	1	0	0	219	716	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ch-emed-document-medicationcard.json	2804	4	0	0	0	0	0	404	0	313	0	0	0	0	0	0	0	2	0	0	972	2508	0	0	0	15	0	2
fsh-generated/resources/Bundle-2-6-MedicationPrescription.json	329336	17	1	0	0	0	59	0	1	32	0	0	0	0	0	0	0	0	0	0	480	29	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-ext-dispense.json	3938	6	0	0	0	0	0	34	0	26	0	0	0	0	0	0	0	1	0	0	87	148	0	0	0	2	0	0
fsh-generated/resources/Composition-2-2-Composition.json	2861	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-document-medicationprescription.json	2688	4	0	0	0	0	0	358	0	302	0	0	1	0	0	0	0	2	0	0	879	2374	0	0	0	18	1	2
fsh-generated/resources/Observation-2-2-ObsPharmaceuticalAdvice.json	1245	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-practitioner.json	1542	2	0	0	0	0	0	49	0	46	0	0	0	0	0	0	0	0	0	0	126	431	0	0	0	2	0	0
fsh-generated/resources/MedicationStatement-2-5-MedStatNorvasc.json	3198	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0
fsh-generated/resources/Composition-Comp-ChangeDosage.json	2871	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/Composition-2-7-Composition.json	2914	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/Bundle-PharmaceuticalAdvice-ChangeDosage.json	13441	7	0	0	0	0	8	0	0	10	0	0	0	0	0	0	0	0	0	0	36	13	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-MedDispTriatec-WasSubstituted.json	3573	3	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-medicationstatement-list.json	3135	4	0	0	0	0	0	151	0	49	0	0	0	0	0	0	0	1	0	0	151	504	0	0	0	3	0	0
fsh-generated/resources/MedicationStatement-2-7-MedStatNorvasc.json	3767	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-composition-medicationdispense.json	9482	9	0	0	0	0	0	190	0	175	0	0	0	0	0	0	0	1	0	0	580	1553	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-ch-emed-ext-medicationstatement-changed.json	2149	2	0	0	0	0	0	12	0	11	0	0	0	0	0	0	0	0	0	0	36	94	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-emed-dosage-medicationrequest.json	1510	3	0	0	0	0	0	104	0	60	0	0	0	0	0	0	0	1	0	0	143	537	0	0	0	2	0	0
fsh-generated/resources/Bundle-2-2-PharmaceuticalAdvice.json	8537	5	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	23	11	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-dosage-split.json	4666	6	0	0	0	0	0	51	0	51	0	0	0	0	0	0	0	0	0	0	165	451	0	0	0	3	0	0
fsh-generated/resources/Binary-2-6-pdf.json	316883	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	32	0	0	0	0	0	0
fsh-generated/resources/Binary-2-7-pdf.json	310739	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	32	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-AsNeededWithMaxDose.json	3500	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0
fsh-generated/resources/Observation-PharmaceuticalAdvice-ChangeMedicament.json	1462	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Medication-TriatecWithCodeNotFromVS.json	1627	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-ratio.json	1384	2	0	0	0	0	0	10	0	9	0	0	0	0	0	0	0	0	0	0	33	87	0	0	0	0	0	1
fsh-generated/resources/MedicationDispense-MedDispTriatec-WasNotSubstituted.json	3362	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-composition-medicationprescription.json	10192	10	0	0	0	0	0	204	0	198	0	0	0	0	0	0	0	1	0	0	611	1584	0	0	1	10	0	0
fsh-generated/resources/Organization-Hausarzt.json	455	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-medicationstatement-card.json	4067	4	0	0	0	0	0	55	0	54	0	0	0	0	0	0	0	1	0	0	178	533	0	0	0	3	0	1
fsh-generated/resources/MedicationDispense-1-2-MedDispTriatec.json	4141	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	7	0	0	0	0	0	0
fsh-generated/resources/Composition-2-3-Composition.json	2830	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/Observation-Obs-ChangeDosage.json	1636	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-emed-ext-treatmentplan.json	3978	5	0	0	0	0	0	25	0	23	0	0	0	0	0	0	0	0	0	0	78	149	0	0	0	1	0	0
fsh-generated/resources/PractitionerRole-FamilienHausarztAtHausarzt.json	338	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0
