Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ch.fhir.ig.ch-ips.json	18720	-	0	0	0	0	0	0	6	182	0	0	0	0	0	0	0	1	0	0	164	162	0	0	0	6	0	1
fsh-generated/resources/AllergyIntolerance-27da84cc-526a-4098-afb5-f08c7836d893.json	1149	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	18	0	0	0	0	0	0
fsh-generated/resources/Bundle-UC1-SwissIpsDocument1.json	21382	18	1	0	0	0	51	0	2	945	0	0	0	0	0	0	0	0	0	0	103	188	0	0	0	0	0	1
fsh-generated/resources/Bundle-UC1-SwissIpsDocument2.json	46220	17	0	0	0	0	28	0	2	184	0	0	0	0	0	0	0	0	0	0	158	334	0	0	0	0	0	0
fsh-generated/resources/Composition-UC1-Composition1.json	4305	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21	24	0	0	0	0	0	0
fsh-generated/resources/Condition-12d8debe-5e03-465d-83f3-17675be9db4a.json	1742	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0
fsh-generated/resources/Condition-2c67cf62-d712-44c7-aedb-b5582bc707f1.json	1364	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	12	11	0	0	0	0	0	0
fsh-generated/resources/Condition-506b9fef-be0a-4398-bb7e-7d14c311912f.json	1363	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
fsh-generated/resources/Condition-8a79d459-0d2f-460b-87fd-a7de12d49871.json	1379	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
fsh-generated/resources/Condition-CoronaryHeartDisease.json	1268	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
fsh-generated/resources/Condition-DiabetesMellitus.json	1263	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0
fsh-generated/resources/Condition-HighBloodPressure.json	1280	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0
fsh-generated/resources/Immunization-19efd704-3461-4120-b3cf-a76ae046e150.json	1897	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Medication-MetforminIssue2.json	1659	3	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	1
fsh-generated/resources/MedicationStatement-6f369210-adb1-4f11-893d-9977e34932de.json	2960	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	24	16	0	0	1	0	0	0
fsh-generated/resources/MedicationStatement-88ee1ffb-26d0-49a2-95e4-6212261805a6.json	2546	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	0
