URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.ch/ig/ch-epr-fhir/ValueSet/AccessAuditTrailEventType,5.0.0-ballot,draft,,AccessAuditTrailEventType,AccessAuditTrailEventType,"Implementation Guide for CH ATC see Audit Trail Consumption",,"ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/ChPdqmMoreAttributesRequested,5.0.0-ballot,active,,ChPdqmMoreAttributesRequested,CH PDQm ValueSet More Attributes Requested,"Coded Values for indicating which additional attributes are requested to lower the results number.",,"Internal"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/DocumentAuditEventType,5.0.0-ballot,draft,,DocumentAuditEventType,DocumentAuditEventType,"Implementation Guide for CH ATC see Audit Trail Consumption",,"ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/EprParticipant,5.0.0-ballot,draft,,EprParticipant,EprParticipant,"Implementation Guide for CH ATC see Audit Trail Consumption",,"ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/HpdAuditEventType,5.0.0-ballot,draft,,HpdAuditEventType,HpdAuditEventType,"Implementation Guide for CH ATC see Audit Trail Consumption",,"ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/PolicyAuditEventType,5.0.0-ballot,draft,,PolicyAuditEventType,PolicyAuditEventType,"Implementation Guide for CH ATC see Audit Trail Consumption",,"ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/PpqmActorIdentifierType,5.0.0-ballot,active,,PpqmActorIdentifierType,CH PPQm Actor Identifier Type,"Actor Identifier Types for CH:PPQm",,"Other"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/PpqmConsentIdentifierType,5.0.0-ballot,active,,PpqmConsentIdentifierType,CH PPQm Consent Identifier Type,"Value Set for CH:PPQm Consent Identifier Types",,"Internal"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/PpqmFeedRequestHttpMethod,5.0.0-ballot,active,,PpqmFeedRequestHttpMethod,CH PPQm Feed Request HTTP Method,"HTTP methods allowed in CH:PPQm Feed requests",,"hl7.fhir.r4.core"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/PpqmPolicySetTemplateId,5.0.0-ballot,active,,PpqmPolicySetTemplateId,CH PPQm Policy Set Template ID,"IDs of policy set templates",,"Internal"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/PpqmReferencedPolicySetDefaultProvide,5.0.0-ballot,active,,PpqmReferencedPolicySetDefaultProvide,CH PPQm Referenced Policy Set for Default Provide (203) template,"IDs of basis policy sets that may be referenced from template 203",,"Other"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/PpqmReferencedPolicySetFullAccess,5.0.0-ballot,active,,PpqmReferencedPolicySetFullAccess,CH PPQm Referenced Policy Set for Patients (201) and Representative (303) templates,"IDs of basis policy sets that may be referenced from templates 201 and 303",,"Other"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/PpqmReferencedPolicySetGroupEmergency,5.0.0-ballot,active,,PpqmReferencedPolicySetGroupEmergency,CH PPQm Referenced Policy Set for Emergency Access (202) and HCP Group (302) templates,"IDs of basis policy sets that may be referenced from templates 202 and 302",,"Other"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/PpqmReferencedPolicySetHcpWithDelegation,5.0.0-ballot,active,,PpqmReferencedPolicySetHcpWithDelegation,CH PPQm Referenced Policy Set for Healthcare Professionals with Delegation (304) template,"IDs of basis policy sets that may be referenced from template 304",,"Other"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/PpqmReferencedPolicySetHcpWithoutDelegation,5.0.0-ballot,active,,PpqmReferencedPolicySetHcpWithoutDelegation,CH PPQm Referenced Policy Set for Healthcare Professionals without Delegation (301) template,"IDs of basis policy sets that may be referenced from template 301",,"Other"
http://fhir.ch/ig/ch-epr-fhir/ValueSet/restricted-http-verb-vs,5.0.0-ballot,active,,RestrictedHTTPVerbVS,Restricted HTTP Verb Value Set,"Value set for allowed HTTP verbs, excluding GET operations.",,"hl7.fhir.r4.core"
