Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ch.fhir.ig.ch-elm.json	106446	-	0	0	0	0	0	0	27	83	0	0	0	0	0	0	0	2	0	0	478	400	0	0	0	11	0	10
fsh-generated/resources/Bundle-1Doc-NeisseriaGonorrhoeae.json	10091	4	31	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	19	36	0	0	0	0	0	0
fsh-generated/resources/Bundle-1bDoc-NeisseriaGonorrhoeae.json	10418	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	32	0	0	0	0	0	0
fsh-generated/resources/Bundle-1cDoc-NeisseriaGonorrhoeae.json	8500	3	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	27	0	0	0	0	0	0
fsh-generated/resources/Bundle-2Doc-ChlamydiaTrachomatis-Vct.json	11697	4	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	19	30	0	0	0	0	0	1
fsh-generated/resources/Bundle-2Doc-ChlamydiaTrachomatis.json	11016	3	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	17	28	0	0	0	0	0	0
fsh-generated/resources/Bundle-4Doc-Campylobacter.json	10046	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	15	29	0	0	0	0	0	0
fsh-generated/resources/Bundle-5Doc-TreponemaPallidum.json	9993	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	28	0	0	0	0	0	0
fsh-generated/resources/Bundle-61Doc-Tb-Susceptibility.json	11498	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	61	0	0	0	0	0	0
fsh-generated/resources/Bundle-63Doc-Tb-Genotyping.json	10778	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	28	0	0	0	0	0	0
fsh-generated/resources/Bundle-66Doc-HivRecency.json	13501	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	58	0	0	0	0	0	0
