Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ch.fhir.ig.ch-rad-order.json	25930	-	0	0	0	0	0	0	6	191	0	0	0	0	0	0	0	1	0	0	155	176	0	0	0	0	7	0	1
fsh-generated/resources/Appointment-AppointmentRadiography.json	535	6	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	16	24	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-DocumentRadiologyOrder.json	243668	41	0	0	0	0	100	0	13	1837	0	0	0	0	0	0	0	2	0	0	2439	1086	0	0	0	0	0	0	3
fsh-generated/resources/CodeSystem-ch-rad-order-dicom-unknown.json	534	4	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	2685	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ch-rad-order-order-detail-type.json	845	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	88	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-rad-order-requested-service.json	1166	3	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	73	0	0	0	0	1	0	0
fsh-generated/resources/Composition-CompositionRadiologyOrderImagingRequest.json	2222	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	23	0	0	0	0	0	0	0
fsh-generated/resources/Condition-CaveatBloodCoagulation.json	1666	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	18	15	0	0	0	0	0	0	0
fsh-generated/resources/Condition-CaveatBodyPiercing.json	1366	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	13	0	0	0	0	0	0	0
fsh-generated/resources/Condition-CaveatDeviceCardiacPacemaker.json	1379	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0	0
