URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-acquisition-modality,2.0.0,active,,ChRadOrderAcquisitionModality,Modality that created the series,"Valuset for the Type of equipment, or function or technique of that equipment, that created the data",,"Internal,Other"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-caveat-condition,2.0.0,active,,ChRadOrderCaveatCondition,Caveat Condition,"Definition for Caveat Condition Value Set in the context of CH RAD-Order.","StructureDefinition/ch-rad-order-caveat-condition","SCT"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-caveat-device,2.0.0,active,,ChRadOrderCaveatDevice,Caveat Device,"Definition for Caveat Device Value Set in the context of CH RAD-Order.","Questionnaire/QuestionnaireRadiologyOrder,Questionnaire/ch-rad-order-module-caveats","SCT"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-caveat-qualifier-value,2.0.0,active,,ChRadOrderQualifierValue,Qualifier Value,"Qualifier values in the context of CH RAD-Order.","Questionnaire/QuestionnaireRadiologyOrder,StructureDefinition/ch-rad-order-qualifier-value,Questionnaire/ch-rad-order-module-caveats","SCT"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-caveat-type,2.0.0,active,,ChRadOrderCaveatType,Type of Caveat,"Definition for Type of Caveat Value Set in the context of CH RAD-Order.","StructureDefinition/ch-rad-order-caveat-type","SCT"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-guidance-for-action,2.0.0,active,,ChRadOrderGuidanceForAction,Guidance for Action,"Definition for Guidance for Action Value Set in the context of CH RAD-Order.","Questionnaire/QuestionnaireRadiologyOrder,StructureDefinition/ch-rad-order-servicerequest,Questionnaire/ch-rad-order-module-medinfo","hl7.terminology"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-imaging-focus,2.0.0,active,,ChRadOrderImagingFocus,Imaging Focus,"Definition for Imaging Focus Value Set in the context of CH RAD-Order.","Questionnaire/QuestionnaireRadiologyOrder,StructureDefinition/ch-rad-order-servicerequest,Questionnaire/ch-rad-order-module-medinfo","hl7.terminology"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-imaging-region,2.0.0,active,,ChRadOrderImagingRegion,Imaging Region,"Definition for Imaging Region Value Set in the context of CH RAD-Order.","Questionnaire/QuestionnaireRadiologyOrder,StructureDefinition/ch-rad-order-servicerequest,Questionnaire/ch-rad-order-module-medinfo","hl7.terminology"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-laterality,2.0.0,active,,ChRadOrderLaterality,Laterality,"Definition for Laterality Value Set in the context of CH RAD-Order.","Questionnaire/QuestionnaireRadiologyOrder,StructureDefinition/ch-rad-order-servicerequest,Questionnaire/ch-rad-order-module-medinfo","hl7.terminology"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-maneuver-type,2.0.0,active,,ChRadOrderManeuverType,Maneuver Type,"Definition for Maneuver Type Value Set in the context of CH RAD-Order.","Questionnaire/QuestionnaireRadiologyOrder,StructureDefinition/ch-rad-order-servicerequest,Questionnaire/ch-rad-order-module-medinfo","hl7.terminology"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-modality-type,2.0.0,active,,ChRadOrderModalityType,Modality Type,"Definition for Modality Type Value Set in the context of CH RAD-Order.","Questionnaire/QuestionnaireRadiologyOrder,StructureDefinition/ch-rad-order-servicerequest,Questionnaire/ch-rad-order-module-medinfo","hl7.terminology"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-order-detail-type,2.0.0,active,,ChRadOrderOrderDetailType,Type of Order Detail,"Definition for Type of Order Detail Value Set in the context of CH RAD-Order.","StructureDefinition/ch-rad-order-order-detail-type","Internal"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-requested-service,2.0.0,active,,ChRadOrderRequestedService,Requested Service,"Definition for Requested Service Value Set in the context of CH RAD-Order.","Questionnaire/QuestionnaireRadiologyOrder,StructureDefinition/ch-rad-order-servicerequest,Questionnaire/ch-rad-order-module-medinfo","Internal"
http://fhir.ch/ig/ch-rad-order/ValueSet/ch-rad-order-view-type,2.0.0,active,,ChRadOrderViewType,View Type,"Definition for View Type Value Set in the context of CH RAD-Order.","Questionnaire/QuestionnaireRadiologyOrder,StructureDefinition/ch-rad-order-servicerequest,Questionnaire/ch-rad-order-module-medinfo","hl7.terminology"
http://fhir.ch/ig/ch-term/ValueSet/DocumentEntry.languageCode,3.1.0,active,"2.16.756.5.30.1.127.3.10.1.13",DocumentEntryLanguageCode,DocumentEntry.languageCode,"Document language as per Annex 3 EPRO-FDHA. Defines the language in which the document was written.","Questionnaire/QuestionnaireRadiologyOrder","hl7.terminology,ch.fhir.ig.ch-term"
http://loinc.org/vs/loinc-rsna-radiology-playbook,null,active,,LOINC/RSNA Radiology Playbook,,"","StructureDefinition/ch-rad-order-servicerequest","LOINC"
