Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ch.fhir.ig.ch-epl.json	76839	-	0	0	0	0	0	0	8	12	0	0	0	0	0	0	0	2	0	0	219	311	0	0	0	7	0	20
fsh-generated/resources/AdministrableProductDefinition-PhP-Abrilada-40mg-Pre-Filled-Pen.json	979	2	0	0	1	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	16	13	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-PhP-Budesonidum-Suspension.json	964	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-PhP-Estradiolum-Norethisteroni-Transdermalpatch.json	986	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-PhP-Nirmatrelvir-150mg-Filmcoatedtablet.json	974	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-PhP-Pembrolizumab-100mg-Vial.json	965	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	11	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-PhP-Ritonavirum-100mg-Filmcoatedtablet.json	973	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	18	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-PhP-Trientinum-150mg-Filmcoatedtablet.json	977	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0
fsh-generated/resources/AdministrableProductDefinition-PhP-Trientinum-250mg-Capsule.json	955	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0
fsh-generated/resources/Bundle-08f553cb-1404-4972-bf14-2023a5f59955.json	35242	23	0	0	0	0	0	0	2	40	0	0	0	0	0	0	0	0	0	0	97	231	0	0	0	0	0	1
fsh-generated/resources/Bundle-3e18bbe5-4cc2-4eaa-8d27-815c0e885025.json	93308	21	1	0	1	0	0	0	6	64	0	0	0	0	0	0	0	1	0	0	311	199	0	0	0	0	0	5
fsh-generated/resources/Bundle-5bb930aa-f30d-4f10-aeef-e85f6b5f8d59.json	37000	9	0	0	0	0	0	0	2	32	0	0	0	0	0	0	0	1	0	0	109	62	0	0	0	0	0	1
