Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-ch-SMC-marketing-status.json	1724	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	8	18	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ch-SMC-pediatric-use-indicator.json	1796	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-SMC-special-precautions-for-storage.json	7893	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	19	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-SMC-substance.json	1900768	336	0	0	4	0	0	0	211	3763	1	0	12	0	1	0	0	39	0	0	5403	8306	0	0	0	559	0	20
fsh-generated/resources/CodeSystem-ch-authorisation-type-cs.json	2895	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-medicinal-product-name-type.json	669	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ch-other-characteristics-type.json	540	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-edqm-standardterms.json	83006	10	0	0	1	0	0	0	4	22	0	0	0	0	0	0	0	2	0	0	229	100	0	0	0	14	0	1
fsh-generated/resources/CodeSystem-ema-domain.json	2300	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ema-intended-effect.json	707	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ema-shelf-life-type.json	1273	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	13	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-DocRef-FI-Comprehensive.json	828	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-DocRef-FI-Padcev.json	845	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-DocRef-FI-Xospata.json	817	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-DocRef-PI-Comprehensive.json	751	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-DocRef-PI-Xospata.json	825	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0
fsh-generated/resources/ManufacturedItemDefinition-MI-Comprehensive-Sample-VaginalCream.json	607	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0
fsh-generated/resources/ManufacturedItemDefinition-MI-Comprehensive-Sample-VaginalPessary.json	606	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
fsh-generated/resources/ManufacturedItemDefinition-MI-Enfortumabum-vedotinum-20-Powder.json	631	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0
fsh-generated/resources/ManufacturedItemDefinition-MI-Enfortumabum-vedotinum-30-Powder.json	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
fsh-generated/resources/ManufacturedItemDefinition-MI-Gilteritinibi-hemifumaras-40-Filmcoatedtablet.json	626	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0
fsh-generated/resources/MedicinalProductDefinition-Comprehensive-Sample-Combipack.json	4104	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/MedicinalProductDefinition-Padcev-20mg-Powder.json	3849	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	4	0	0	1	0	0	0
fsh-generated/resources/MedicinalProductDefinition-Padcev-30mg-Powder.json	3849	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0
fsh-generated/resources/MedicinalProductDefinition-Xospata-Filmcoatedtablet.json	3341	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-AttNo.json	601	0	1	0	0	0	0	0	0	2	67	0	0	0	0	0	0	0	0	0	5	3	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-AuthNo.json	578	1	1	0	0	0	0	0	0	2	8	0	0	0	1	0	0	0	0	0	6	3	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-Dossier.json	519	0	1	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-GLN.json	513	0	1	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-GTIN.json	574	1	1	0	0	0	0	0	0	2	8	0	0	0	1	0	0	0	0	0	5	2	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-LOC.json	601	0	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-MPID.json	550	0	1	0	0	0	0	0	0	1	172	0	0	0	0	0	0	0	0	0	5	2	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-PCID.json	550	1	0	0	0	0	0	0	0	1	7	0	0	0	1	0	0	0	0	0	5	3	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-PhPID.json	567	0	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-SMCLocID.json	595	1	1	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0
fsh-generated/resources/PackagedProductDefinition-PMP-Comprehensive-Sample-Combipack.json	5885	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0
fsh-generated/resources/PackagedProductDefinition-PMP-Enfortumabum-vedotinum-20-Powder.json	3423	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	14	4	0	0	0	0	0	0
fsh-generated/resources/PackagedProductDefinition-PMP-Enfortumabum-vedotinum-30-Powder.json	3423	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	0	0	0
fsh-generated/resources/PackagedProductDefinition-PMP-Gilteritinibi-hemifumaras-40-Filmcoatedtablet.json	3479	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	7	0	0	0	0	0	0
fsh-generated/resources/RegulatedAuthorization-MA-123456002.json	2363	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0
fsh-generated/resources/RegulatedAuthorization-MA-12345601.json	2358	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0
fsh-generated/resources/RegulatedAuthorization-MA-67211001.json	2374	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0
fsh-generated/resources/RegulatedAuthorization-MA-6721101.json	2348	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0
fsh-generated/resources/RegulatedAuthorization-MA-68291001.json	2386	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0
fsh-generated/resources/RegulatedAuthorization-MA-68291002.json	2386	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0
fsh-generated/resources/RegulatedAuthorization-MA-6829103.json	2367	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0
fsh-generated/resources/RegulatedAuthorization-MA-6829104.json	2367	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-authorizedDoseForm.json	1668	1	0	4	0	0	0	0	0	6	0	0	1	0	1	0	0	0	0	0	26	261	0	1	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-core-gln-identifier.json	868	1	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	29	87	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-ema-loc-identifier.json	971	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	92	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-idmp-administrableproductdefinition.json	3225	1	0	13	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	125	188	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ch-idmp-bundle.json	5015	1	0	108	0	0	0	0	0	48	0	0	0	0	1	0	0	4	0	0	473	832	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-ch-idmp-clinicalusedefinition-indication.json	4157	1	0	11	0	0	0	0	0	27	0	0	0	0	0	0	0	2	0	0	207	329	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ch-idmp-documentreference.json	1207	1	0	8	0	0	0	0	0	17	0	0	0	0	0	0	0	2	0	0	133	264	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ch-idmp-ingredient.json	4549	1	0	8	0	0	0	0	0	23	0	0	1	0	1	0	0	1	0	0	175	261	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-ch-idmp-manufactureditemdefinition.json	1506	1	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	77	144	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ch-idmp-medicinalproductdefinition.json	13436	4	0	27	0	0	0	0	0	78	0	0	0	0	0	0	0	4	0	0	566	676	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-ch-idmp-organization.json	2597	0	0	8	0	0	0	0	0	10	0	0	0	0	1	0	0	1	0	0	70	128	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ch-idmp-packagedproductdefinition.json	5703	2	0	21	0	0	0	0	0	32	0	0	0	0	0	0	0	2	0	0	290	331	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-ch-idmp-regulatedauthorization.json	3037	1	0	4	0	0	0	0	0	7	0	0	1	0	0	0	0	1	0	0	82	123	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ch-smc-loc-identifier.json	920	0	0	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	30	79	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-Refdata-marketing-status.json	489	1	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	5	28	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-SMC-MedicinalProductCategory.json	515	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	27	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-SMC-additional-monitoring-indicator.json	555	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	5	22	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-SMC-attached-document-type.json	501	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	21	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-SMC-authorisation-category.json	502	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	25	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-SMC-authorisation-status.json	490	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	5	17	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-SMC-authorised-pharmaceutical-dose-form.json	973	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	228	0	0	0	4	0	0
fsh-generated/resources/ValueSet-ch-SMC-ingredient-role.json	460	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	19	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-SMC-legal-status-of-supply.json	500	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	18	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-SMC-marketing-status.json	465	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-SMC-pediatric-use-indicator.json	507	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	5	19	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-SMC-special-precautions-for-storage.json	554	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	19	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-SMC-substance.json	426	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	5	209	0	0	0	12	0	0
fsh-generated/resources/ValueSet-ch-authorisation-type-vs.json	483	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-medicinal-product-name-type.json	522	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-other-characteristics-type.json	488	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	17	0	0	0	0	0	0
fsh-generated/resources/ValueSet-edqm-combination-packaging.json	2575	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	22	0	0	0	0	0	0
fsh-generated/resources/ValueSet-edqm-combined-pharmaceutical-dose-form.json	10777	0	0	0	0	0	0	0	1	7	0	0	0	0	1	0	0	0	0	0	27	34	0	0	0	2	0	0
fsh-generated/resources/ValueSet-edqm-combined-term.json	9906	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	26	27	0	0	0	1	0	0
fsh-generated/resources/ValueSet-edqm-packaging.json	9924	1	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	1	0	0	25	32	0	0	0	1	0	0
fsh-generated/resources/ValueSet-edqm-pharmaceutical-dose-form.json	62382	5	0	0	0	0	0	0	2	41	0	0	0	0	1	0	0	1	0	0	140	131	0	0	0	11	0	1
fsh-generated/resources/ValueSet-edqm-route-of-administration.json	8763	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	26	39	0	0	0	2	0	0
fsh-generated/resources/ValueSet-edqm-unit-of-presentation.json	5714	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	29	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ema-domain.json	405	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	5	17	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ema-intended-effect.json	449	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ema-shelf-life-type.json	448	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	17	0	0	0	2	0	0
/input/includes/logo.html	192	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/cross-version-analysis.html	53	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/img.html	229	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2636	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	8331	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/data/features.yml	156	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ch-idmp.md	9951	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/profiles.md	1004	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ema-idmp.md	7188	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/authorised-medicinal-product.md	1457	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/usecases.md	2826	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/smc-idmp.md	7637	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/project.md	1457	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/extensions.md	172	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/fhir.md	2847	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/xospata.md	796	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/terminology.md	495	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/padcev30.md	1083	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/padcev20.md	1094	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/changelog.md	3832	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/comprehensive.md	697	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/idmp.md	10860	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/usecase-german.md	2826	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	4373	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/fhir-idmp.md	4698	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/medicinal-product-data-pipeline-ch.png	44849	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/Dataflow-IDMP-CH.png	15885	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/padcev30.png	104265	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/Dataelements-IDMP-CH.png	105195	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ISO_11615_2017-Datamodel-Medicinal_Product_de-CH.png	732837	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/xospata40-structure.png	902273	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ISO_11615_2017-Datamodel-Medicinal_Product_en.png	4896708	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/EPL-Datamodel-Medicinal_Product.png	312180	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/padcev30-structure.png	666614	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/Bundle-Specialities-List.png	290500	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/comprehensive-structure.png	918904	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/Dataflow-EPL.png	58233	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/EPL-Draft-Datamodel-Medicinal_Product_de-CH.png	623957	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
