Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ch.fhir.ig.ch-etoc.json	21893	-	0	0	0	0	0	0	6	60	0	0	0	0	0	0	0	1	0	0	133	127	0	0	0	1	7	0	4
fsh-generated/resources/AllergyIntolerance-AllergyIntolerance.json	490	7	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	14	23	0	0	0	0	0	0	0
fsh-generated/resources/Appointment-AppointmentHospitalStay.json	537	4	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-DocumentEtoc.json	200080	39	0	0	0	0	87	0	8	2466	0	0	0	0	0	0	0	2	0	0	506	392	0	0	0	0	0	0	3
fsh-generated/resources/Composition-CompositionEtoc.json	2015	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	26	0	0	0	0	0	0	0
fsh-generated/resources/Condition-PastHistoryofIllnessesConditionEtoc.json	489	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/Condition-PrimaryDiagnosis.json	535	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0
fsh-generated/resources/Condition-SecondaryDiagnosis1.json	554	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/Condition-SecondaryDiagnosis2.json	545	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
fsh-generated/resources/Coverage-CoverageKVG.json	1030	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-DocumentReferenceAttachment.json	515	3	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationHospitalStay.json	455	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Medication-MedicationEtoc1.json	217	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Medication-MedicationEtoc2.json	214	3	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Medication-MedicationEtoc3.json	239	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Biopsy.json	799	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BodyHeight.json	730	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BodyWeight.json	730	4	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Electrocardiogram.json	490	3	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-HbA1c.json	444	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Hemoglobin.json	446	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	9	15	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Imaging.json	473	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	10	16	0	0	0	0	0	0	0
fsh-generated/resources/Organization-HappyDoctors.json	399	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0	0
fsh-generated/resources/Organization-HappyHospital.json	392	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0
fsh-generated/resources/Patient-SUfferer.json	1433	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0	0
fsh-generated/resources/Patient-SUffererCopyReceiver.json	619	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-DAtaenterer.json	450	3	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ORderfiller.json	302	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ORderplacer.json	856	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-DAtaentererHappyDoctors.json	334	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	9	17	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-MedicalDepartmentHappyHospital.json	273	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	18	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ORderplacerHappyDoctors.json	334	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-QuestionnaireEtoc-modular.json	16919	7	0	0	0	0	0	0	1	34	0	0	0	0	0	0	0	0	0	0	238	46	0	0	1	0	5	0	0
fsh-generated/resources/Questionnaire-QuestionnaireEtoc.json	114368	15	0	0	0	0	0	0	4	129	0	0	0	0	0	0	0	0	0	0	1414	191	0	0	0	0	21	0	1
fsh-generated/resources/Questionnaire-ch-etoc-module-allergyIntolerance.json	790	3	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	28	16	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-etoc-module-anamnesis.json	1765	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	44	17	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-etoc-module-attachment.json	1070	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	32	16	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-etoc-module-cardiology.json	771	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	26	15	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ch-etoc-module-diagnosis.json	2589	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	60	18	0	0	0	0	1	0	0
