Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ch.fhir.ig.ch-elm.json	41327	-	0	0	0	0	0	0	4	77	0	0	0	0	0	0	0	1	0	0	172	102	0	0	0	6	0	8
fsh-generated/resources/Bundle-1Doc-NeisseriaGonorrhoeae.json	10134	10	1	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	22	30	0	0	0	0	0	0
fsh-generated/resources/Bundle-1bDoc-NeisseriaGonorrhoeae.json	10461	9	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	22	26	0	0	0	0	0	0
fsh-generated/resources/Bundle-2Doc-ChlamydiaTrachomatis.json	10936	10	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	20	26	0	0	0	0	0	0
fsh-generated/resources/Bundle-3Doc-CPE.json	9996	8	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	18	22	0	0	0	0	0	1
fsh-generated/resources/Bundle-4Doc-Campylobacter.json	10068	7	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	20	25	0	0	0	0	0	0
fsh-generated/resources/Bundle-5Doc-TreponemaPallidum.json	10036	8	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	18	25	0	0	0	0	0	0
fsh-generated/resources/Bundle-6Doc-Influenza.json	9586	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	25	24	0	0	0	0	0	0
fsh-generated/resources/Bundle-7Doc-SARSCoV2.json	10716	8	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	19	25	0	0	0	0	0	0
fsh-generated/resources/Bundle-ex-findDocumentReferencesResponse.json	1982	3	0	0	0	0	147	0	1	0	0	0	0	0	0	0	0	0	0	0	6	45	0	0	0	0	0	0
fsh-generated/resources/Composition-1Comp-NeisseriaGonorrhoeae.json	1210	2	0	0	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	9	21	0	0	0	0	0	0
fsh-generated/resources/Composition-1bComp-NeisseriaGonorrhoeae.json	1183	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-1DR-NeisseriaGonorrhoeae.json	1001	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	25	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-1bDR-NeisseriaGonorrhoeae.json	1007	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-1-DocumentReference.json	12050	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	37	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-1-DocumentReferenceResponseCompleted.json	729	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-1-DocumentReferenceResponseFailed.json	1173	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-1-DocumentReferenceResponseInProgress.json	733	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-1-DocumentReferenceStrict.json	12056	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	20	23	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-2-DocumentReference.json	12884	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	1	0	0	0
fsh-generated/resources/DocumentReference-2-DocumentReferenceStrict.json	12890	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-7-DocumentReferenceStrict.json	12702	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	20	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-IDN.json	544	3	0	0	0	0	33	0	0	4	1209	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
fsh-generated/resources/Observation-1Obs-NeisseriaGonorrhoeae.json	1188	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/Observation-1bObs-NeisseriaGonorrhoeae.json	1191	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/Organization-1Org-KsAbc.json	1022	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/Organization-1Org-Labor.json	181	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0
fsh-generated/resources/Organization-1bOrg-Broker.json	163	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0
fsh-generated/resources/Organization-1bOrg-Labor.json	184	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0
fsh-generated/resources/Organization-Org-JeanneMoreau.json	898	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0
fsh-generated/resources/Organization-Org-PeterHauser.json	629	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0
fsh-generated/resources/Patient-1Pat-DM.json	725	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0
fsh-generated/resources/Patient-Pat-AntoineDupont.json	1308	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	1
fsh-generated/resources/Patient-Pat-E5.json	1116	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0
fsh-generated/resources/Patient-Pat-ET.json	724	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0
fsh-generated/resources/Patient-Pat-ErnstKarlTanner.json	1203	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0
fsh-generated/resources/Patient-Pat-LillyLiechtenstein.json	721	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0
fsh-generated/resources/Practitioner-1Pract-KsAbc.json	433	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0
fsh-generated/resources/Practitioner-Pract-JeanneMoreau.json	428	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0
fsh-generated/resources/Practitioner-Pract-PeterHauser.json	439	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-1PR-KsAbc.json	200	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PR-JeanneMoreau.json	218	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PR-PeterHauser.json	215	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-SearchParameter-ch-elm-status.json	568	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-1SR-Order.json	638	12	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-1bSR-Order.json	640	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/Specimen-1Spec-Specimen.json	261	8	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0
fsh-generated/resources/Specimen-1bSpec-Specimen.json	277	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-FindDocumentReferencesResponse.json	1774	14	0	0	0	0	0	199	0	103	0	0	1	0	0	0	0	1	0	0	258	1887	0	0	0	6	1	1
fsh-generated/resources/StructureDefinition-LaboratoryReport.json	38805	172	0	0	0	0	0	117	0	117	0	0	0	0	0	0	0	1	0	0	436	660	0	0	0	6	0	2
fsh-generated/resources/StructureDefinition-PublishDocumentReference.json	3785	21	0	0	0	0	0	407	1	206	0	0	0	0	0	0	0	0	0	0	253	823	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-PublishDocumentReferenceResponse.json	2405	19	0	0	0	0	0	67	0	66	0	0	0	0	0	0	0	0	0	0	175	311	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-PublishDocumentReferenceStrict.json	1265	8	0	0	0	0	0	103	0	67	0	0	0	0	0	0	0	1	0	0	182	400	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ch-elm-codeableconcept.json	1008	9	0	0	0	0	0	14	0	9	0	0	0	0	0	0	0	0	0	0	34	104	0	0	0	0	1	0
fsh-generated/resources/StructureDefinition-ch-elm-coding.json	797	9	0	0	0	0	0	15	0	11	0	0	0	0	0	0	0	0	0	0	40	90	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-elm-composition.json	4035	24	0	0	0	0	0	150	0	144	0	0	0	0	0	0	0	1	0	0	457	729	0	0	0	7	0	2
fsh-generated/resources/StructureDefinition-ch-elm-diagnosticreport.json	3732	25	0	0	0	0	0	72	0	67	0	0	0	0	0	0	0	1	0	0	215	368	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ch-elm-document-strict.json	1222	8	0	0	0	0	0	900	0	538	0	0	1	0	0	0	0	4	0	0	1167	1839	0	0	0	24	1	5
fsh-generated/resources/StructureDefinition-ch-elm-document.json	6244	34	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	4	0	0	1255	1908	0	0	0	23	0	5
fsh-generated/resources/StructureDefinition-ch-elm-ext-department.json	1572	10	0	0	0	0	0	8	0	16	0	0	0	0	0	0	0	0	0	0	36	93	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-elm-idn-identifier.json	1213	14	0	0	0	0	0	12	0	14	0	0	0	0	0	0	0	0	0	0	46	115	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ch-elm-observation-results-laboratory-strict.json	3413	11	0	0	0	0	0	138	0	70	0	0	0	0	0	0	0	1	0	0	214	383	0	0	0	4	1	1
fsh-generated/resources/StructureDefinition-ch-elm-observation-results-laboratory.json	9221	35	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	1	0	0	257	378	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ch-elm-organization-author.json	1524	10	0	0	0	0	0	45	0	48	0	0	0	0	0	0	0	0	0	0	144	250	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ch-elm-organization-lab.json	1630	14	1	0	0	0	0	46	0	47	0	0	0	0	0	0	0	0	0	0	144	253	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ch-elm-organization-orderer.json	3278	23	0	0	0	0	0	97	0	256	0	0	1	0	0	0	0	1	0	0	283	428	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ch-elm-patient.json	6585	43	0	0	0	0	0	194	0	202	0	0	0	0	0	0	0	2	0	0	592	813	0	0	0	10	1	2
fsh-generated/resources/StructureDefinition-ch-elm-practitioner-orderer.json	2983	29	0	0	0	0	0	135	0	151	0	0	0	0	0	0	0	2	0	0	360	619	0	0	0	6	0	2
fsh-generated/resources/StructureDefinition-ch-elm-practitionerrole-orderer.json	2777	12	0	0	0	0	0	35	0	35	0	0	0	0	0	0	0	0	0	0	117	193	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-elm-servicerequest-laboratory-order.json	3037	26	0	0	0	0	0	60	0	61	0	0	0	0	0	0	0	0	0	0	188	292	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ch-elm-specimen.json	2916	16	2	0	0	0	0	54	0	60	0	0	0	0	0	0	0	1	0	0	190	253	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ch-ext-elm-status.json	4070	29	0	0	0	0	0	24	0	25	0	0	0	0	0	0	0	0	0	0	99	110	0	0	0	2	0	0
fsh-generated/resources/ValueSet-ch-elm-lab-study-types.json	696	10	0	0	0	0	0	0	0	639	0	0	0	0	0	0	0	0	0	0	7	4289	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-elm-observation-interpretation-codes.json	988	12	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	75	0	1	0	0	0	0
fsh-generated/resources/ValueSet-ch-elm-results-coded-values-laboratory.json	780	6	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	6	203	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-elm-status.json	731	14	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	59	0	0	0	0	0	0
input/resources/CapabilityStatement-IHE.MHD.DocumentRecipient.Simplified.json	2393	18	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	20	25	0	0	0	1	0	0
input/resources/CodeSystem-ch-elm-foph-business-rules.json	3852	21	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	18	50	0	0	0	0	0	0
input/resources/CodeSystem-ch-elm-foph-patient-name-representation.json	1743	17	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	44	0	0	0	0	0	0
input/resources/CodeSystem-ch-elm-interpretation-codes-vs.json	1018	16	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	38	0	0	0	0	0	0
input/resources/CodeSystem-ch-elm-results-completion-vs.json	3440	26	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	25	37	0	0	0	1	0	0
