URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.ch/ig/ch-core/ValueSet/bfs-medstats-17-admitsource,3.2.0,active,,BfsMedstats17Admitsource,BFS Medizinische Statistik - 17 1.2.V02 - Aufenthaltsort vor dem Eintritt / Séjour avant l’admission / Luogo di soggiorno prima dell’ammissione,"BFS defines variables for medical statistic (german, french, italian) see [BFS](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.7066232.html). Unmittelbarer Aufenthaltsort vor dem Eintritt. Wo befand sich BFS der Patient / die Patientin?","StructureDefinition/ch-epreg-encounter-mother,StructureDefinition/ch-epreg-encounter-child","ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-core/ValueSet/bfs-medstats-18-admittype,3.2.0,active,,BfsMedstats18Admittype,BFS Medizinische Statistik - 18 1.2.V03 - Eintrittsart / Mode d’admission / Genere di ricovero,"BFS defines variables for medical statistic (german, french, italian) see [BFS](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.7066232.html). Beschreibung der Umstände des Eintritts. Wie wurde der BFS Patient / die Patientin aufgenommen?","StructureDefinition/ch-epreg-encounter-mother,StructureDefinition/ch-epreg-encounter-child","ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-core/ValueSet/bfs-medstats-21-encountertype,3.2.0,active,,BfsMedstats21Encountertype,BFS Medizinische Statistik - 21 1.3.V02 - Klasse / Classe / Classe,"BFS defines variables for medical statistic (german, french, italian) see [BFS](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.7066232.html). Im Rahmen des Spitalaufenthaltes belegte Liegeklasse, nicht BFS die Versicherungskategorie. Bei Wechsel der Klasse ist die im Wesentlichen beanspruchte Klasse anzugeben.","StructureDefinition/ch-epreg-coverage","ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-core/ValueSet/bfs-medstats-29-dischargeencounter,3.2.0,active,,BfsMedstats29Dischargeencounter,BFS Medizinische Statistik - 29 1.5.V04 - Behandlung nach Austritt / Prise en charge après la sortie / Trattamento dopo l’uscita,"BFS defines variables for medical statistic (german, french, italian) see [BFS](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.7066232.html). Behandlung, Pflege, Rehabilitation nach dem Spitalaufenthalt. Es geht darum, den Behandlungserfolg resp. den Abhängigkeitsgrad bei Austritt anzugeben. Nur die am besten zutreffende Kategorie auswählen.","StructureDefinition/ch-epreg-encounter-mother,StructureDefinition/ch-epreg-encounter-child","ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-core/ValueSet/ch-core-encounter-participation-type,3.2.0,active,,ChCoreEncounterParticipationType,ChCoreEncounterParticipationType,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter. In Switzerland the primary care physician is added to the extensible base ValueSet.","StructureDefinition/ch-epreg-encounter-mother,StructureDefinition/ch-epreg-encounter-child","THO (V3)"
http://fhir.ch/ig/ch-core/ValueSet/ch-core-maritalstatus,3.2.0,active,,ChCoreMaritalStatus,ChCoreMaritalStatus,"MaritalStatus combined by fhir and eCH-11. See [maritalData - Zivilstandsangaben eCH-11](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.349276.html) and/or [BFS Amtlicher Katalog der Merkmale](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.349276.html).","StructureDefinition/ch-epreg-patient-mother,StructureDefinition/ch-epreg-patient-child","ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-core/ValueSet/ech-10-linetype,3.2.0,active,,ECH10AddressLine,eCH-010 Address Line Type,"eCH-010 defines different address lines (addressLine1,2 and street)","StructureDefinition/ch-epreg-organization-thcp,StructureDefinition/ch-epreg-patient-mother","ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-core/ValueSet/ech-7-cantonabbreviation,3.2.0,active,,ECH007CantonAbbreviation,eCH-0007 Canton Abbreviation,"eCH-0007: Each municipality has a unique cantonal affiliation, which can be defined by the cantonal abbreviation commonly used in Switzerland.","StructureDefinition/ch-epreg-organization-thcp,StructureDefinition/ch-epreg-patient-mother","ch.fhir.ig.ch-term"
http://fhir.ch/ig/ch-epreg/ValueSet/blood-group,1.0.0-ballot,active,,BloodGroup,CH EPREG VS: Blood Group,"This value set includes SNOMED CT codes for blood group findings.","StructureDefinition/ch-epreg-observation-blood-group","SCT"
http://fhir.ch/ig/ch-epreg/ValueSet/fetal-position,1.0.0-ballot,active,,FetalPosition,CH EPREG VS: Fetal Position,"This value set includes SNOMED CT codes for fetal positions.","StructureDefinition/ch-epreg-observation-fetal-position","SCT"
