URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.ch/ig/ch-epr-ppqm/ValueSet/PpqmActorIdentifierType,2.0.0,active,,PpqmActorIdentifierType,PPQm Actor Identifier Type,"Actor Identifier Types for PPQm","StructureDefinition/PpqmConsent","Other"
http://fhir.ch/ig/ch-epr-ppqm/ValueSet/PpqmConsentIdentifierType,2.0.0,active,,PpqmConsentIdentifierType,PPQm Consent Identifier Type,"Value Set for PPQm Consent Identifier Types",,"Internal"
http://fhir.ch/ig/ch-epr-ppqm/ValueSet/PpqmFeedRequestHttpMethod,2.0.0,active,,PpqmFeedRequestHttpMethod,PPQm Feed Request HTTP Method,"HTTP methods allowed in PPQm Feed requests","StructureDefinition/PpqmFeedRequestBundle","hl7.fhir.r4.core"
http://fhir.ch/ig/ch-epr-ppqm/ValueSet/PpqmPolicySetTemplateId,2.0.0,active,,PpqmPolicySetTemplateId,PPQm Policy Set Template ID,"IDs of policy set templates","StructureDefinition/PpqmConsent","Internal"
http://fhir.ch/ig/ch-epr-ppqm/ValueSet/PpqmReferencedPolicySet,2.0.0,active,,PpqmReferencedPolicySet,PPQm Referenced Policy Set,"IDs of basis policy sets that may be referenced from templates.  Note that this value set intentionally does not contain IDs of all policy sets contained in the official stack, see [documentation](https://github.com/ehealthsuisse/ch-epr-adr-ppq/blob/main/docs/Policies.md)","StructureDefinition/PpqmConsent","Other"
http://fhir.ch/ig/ch-epr-term/ValueSet/EprPurposeOfUse,2.0.10,active,"2.16.756.5.30.1.127.3.10.15.2",EprPurposeOfUse,EprPurposeOfUse,"Purpose Of Use as per Annex 5 EPRO-FDHA, Extension 1.","StructureDefinition/PpqmConsent","ch.fhir.ig.ch-epr-term"
http://fhir.ch/ig/ch-epr-term/ValueSet/EprRole,2.0.10,active,"2.16.756.5.30.1.127.3.10.15.1",EprRole,EprRole,"Role codes as per Annex 5 EPRO-FDHA, version July 2019","StructureDefinition/PpqmConsent","ch.fhir.ig.ch-epr-term"
http://hl7.org/fhir/ValueSet/bundle-type,4.0.1,active,"2.16.840.1.113883.4.642.3.620",BundleType,BundleType,"Indicates the purpose of a bundle - how it is intended to be used.","StructureDefinition/PpqmFeedRequestBundle,StructureDefinition/PpqmRetrieveResponseBundle","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/consent-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.753",ConsentActionCodes,Consent Action Codes,"This value set includes sample Consent Action codes.","StructureDefinition/PpqmConsent","THO"
http://hl7.org/fhir/ValueSet/consent-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.751",ConsentCategoryCodes,Consent Category Codes,"This value set includes sample Consent Directive Type codes, including several consent directive related LOINC codes; HL7 VALUE SET: ActConsentType(2.16.840.1.113883.1.11.19897); examples of US realm consent directive legal descriptions and references to online and/or downloadable forms such as the SSA-827 Authorization to Disclose Information to the Social Security Administration; and other anticipated consent directives related to participation in a clinical trial, medical procedures, reproductive procedures; health care directive (Living Will); advance directive, do not resuscitate (DNR); Physician Orders for Life-Sustaining Treatment (POLST)","StructureDefinition/PpqmConsent","LOINC,THO"
http://hl7.org/fhir/ValueSet/consent-content-class,4.0.1,draft,"2.16.840.1.113883.4.642.3.747",ConsentContentClass,Consent Content Class,"This value set includes the FHIR resource types, along with some other important content class codes","StructureDefinition/PpqmConsent","hl7.fhir.r4.core,Other"
http://hl7.org/fhir/ValueSet/consent-content-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.748",ConsentContentCodes,Consent Content Codes,"This example value set contains all LOINC code","StructureDefinition/PpqmConsent","LOINC"
http://hl7.org/fhir/ValueSet/consent-data-meaning,4.0.1,draft,"2.16.840.1.113883.4.642.3.759",ConsentDataMeaning,ConsentDataMeaning,"How a resource reference is interpreted when testing consent restrictions.","StructureDefinition/PpqmConsent","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/consent-policy,4.0.1,draft,"2.16.840.1.113883.4.642.3.1014",ConsentPolicyRuleCodes,Consent PolicyRule Codes,"This value set includes sample Regulatory consent policy types from the US and other regions.","StructureDefinition/PpqmConsent","THO"
http://hl7.org/fhir/ValueSet/consent-provision-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.757",ConsentProvisionType,ConsentProvisionType,"How a rule statement is applied, such as adding additional consent or removing consent.","StructureDefinition/PpqmConsent","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/consent-scope,4.0.1,draft,"2.16.840.1.113883.4.642.3.761",ConsentScopeCodes,Consent Scope Codes,"This value set includes the four Consent scope codes.","StructureDefinition/PpqmConsent","THO"
http://hl7.org/fhir/ValueSet/consent-state-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.755",ConsentState,ConsentState,"Indicates the state of the consent.","StructureDefinition/PpqmConsent","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/http-verb,4.0.1,active,"2.16.840.1.113883.4.642.3.624",HTTPVerb,HTTPVerb,"HTTP verbs (in the HTTP command line). See [HTTP rfc](https://tools.ietf.org/html/rfc7231) for details.","StructureDefinition/PpqmRetrieveResponseBundle","hl7.fhir.r4.core"
