Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/input/ch.fhir.ig.ch-orf.xml	28937	-	0	0	0	0	0	0	16	1	0	0	1	0	0	0	0	1	0	0	133	162	0	0	0	0	12	0	2
fsh-generated/resources/Appointment-AppointmentBooked.json	486	6	0	0	1	0	0	0	1	50	0	0	0	0	0	0	0	0	0	0	16	27	0	0	0	1	0	0	0
fsh-generated/resources/Appointment-AppointmentPending.json	488	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0	0
fsh-generated/resources/Appointment-AppointmentProposed.json	537	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-orf-cs-consentstatus.json	657	6	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	14	405	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ch-orf-cs-coverageidentifiertype.json	823	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	18	54	0	0	0	0	1	0	0
fsh-generated/resources/Composition-spitex-order.json	3584	5	0	0	0	0	0	0	1	2000	0	0	0	0	0	0	0	0	0	0	17	24	0	0	0	0	0	0	0
fsh-generated/resources/Consent-ChOrfConsentSUfferer.json	1142	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	22	0	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-ChOrfEpisodeOfCareSUfferer.json	513	4	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	20	0	0	0	0	0	0	0
fsh-generated/resources/Location-LocationOfAppointment.json	438	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0	0
fsh-generated/resources/Organization-OrganizationSpitalTrubschachen.json	227	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/Patient-SUfferer.json	1543	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ChCorePractitionerTRub.json	280	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ChOrfPractitionerFAmily.json	285	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-ChOrfPractitionerSPitex.json	282	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ChOrfPractitionerRoleFAmily.json	280	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-ChOrfPractitionerRoleSPitex.json	280	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-address.json	2190	4	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	27	17	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-appointment.json	4318	4	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	46	24	0	0	0	0	5	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-consent.json	1580	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	34	17	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-coverage.json	8479	4	0	0	1	0	0	0	2	23	0	0	0	0	0	0	0	0	0	0	94	38	0	0	0	0	5	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-familydoctor.json	4092	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	46	53	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-initiator.json	8100	5	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	58	33	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-order.json	6927	4	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	55	30	0	0	0	0	3	0	1
fsh-generated/resources/Questionnaire-ch-orf-module-patient.json	13510	5	0	0	0	0	0	0	2	18	0	0	0	0	0	0	0	0	0	0	78	470	0	0	0	0	6	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-practitioner-nametel.json	1740	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	14	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-ch-orf-module-receiver.json	4038	4	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1	0	0	46	14	0	0	0	0	2	0	0
