Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ch-alis-connect-ext-refitemnumber.json	2239	1	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	77	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-alis-connect-ext-sectioncode.json	2267	1	0	2	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	0	29	70	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ch-alis-connect-ext-serviceassignment.json	6902	2	0	8	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	100	136	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ch-alis-connect-ext-serviceitemerrorcode.json	2257	1	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	28	68	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-alis-connect-ext-sessionannexb.json	4172	1	0	6	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	152	120	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ch-alis-connect-ext-sessionid.json	2121	1	0	3	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	66	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ch-alis-connect-ext-termination.json	4159	1	0	5	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	62	122	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ch-alis-connect-ext-tpvalue.json	1789	1	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ch-alis-connect-patient.json	2554	0	0	49	0	0	0	0	0	34	0	0	0	0	0	0	0	1	0	0	262	464	0	0	0	17	0	1
fsh-generated/resources/ValueSet-SwissMedicalSpecialities.json	1017	1	0	0	0	0	0	0	0	727	0	0	0	0	1	0	0	0	0	0	6	978	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-alis-connect-paramtyp.json	521	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	20	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-alis-connect-persontyp.json	1364	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	7	24	0	0	0	1	0	0
fsh-generated/resources/ValueSet-lkaat.json	574	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	204	0	0	0	0	0	0
/input/examples/chargeitem/ChargeItemLabServiceAssignment.xml	3385	-	0	0	0	0	0	0	0	528	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
/input/examples/chargeitem/ChargeItemPauschaleKomplett.xml	4163	-	0	0	0	0	0	0	1	157	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
/input/examples/chargeitem/ChargeItemLKAATIcd.xml	3873	-	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
/input/examples/chargeitem/ChargeItemLKAATIcd-45679.xml	3332	-	0	0	0	0	0	0	1	170	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
/input/examples/chargeitem/ChargeItemLKAATIcd-45680.xml	3490	-	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
/input/examples/chargeitem/ChargeItemLKAATIcdSessionB.xml	3701	-	0	0	0	0	0	0	1	154	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
/input/examples/chargeitem/ChargeItemLKAATIcdSessionB-45679.xml	3160	-	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
/input/examples/chargeitem/ChargeItemLKAATIcdSessionB-45680.xml	3318	-	0	0	0	0	0	0	1	154	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
/input/resources/binary/VisitLabServiceAssignment.xml	1022	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
/input/resources/binary/VisitPauschaleKomplett.xml	1227	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0
/input/resources/binary/VisitLKAATIcd.xml	2560	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0
/input/resources/binary/VisitLKAATIcdSessionB.xml	2731	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0
/input/includes/logo.html	191	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/menu.xml	479	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/img.html	239	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/fragment-css.html	1194	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/features.yml	215	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/profiles.xml	250	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
/input/pagecontent/extensions.xml	250	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
/input/pagecontent/changelog.md	181	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping.md	4802	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
/input/pagecontent/terminology.xml	367	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
/input/pagecontent/index.md	4525	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/logicalmodels.xml	290	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/logo-alis.png	10049	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/message.png	504906	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	27053	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
