URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.ch/ig/ch-core/ValueSet/bfs-medstats-17-admitsource,4.0.0,active,,BfsMedstats17Admitsource,BFS Medizinische Statistik - 17 1.2.V02 - Aufenthaltsort vor dem Eintritt / Séjour avant l’admission / Luogo di soggiorno prima dell’ammissione,"BFS defines variables for medical statistic (german, french, italian) see [BFS](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.7066232.html). Unmittelbarer Aufenthaltsort vor dem Eintritt. Wo befand sich BFS der Patient / die Patientin?",,"Internal"
http://fhir.ch/ig/ch-core/ValueSet/bfs-medstats-18-admittype,4.0.0,active,,BfsMedstats18Admittype,BFS Medizinische Statistik - 18 1.2.V03 - Eintrittsart / Mode d’admission / Genere di ricovero,"BFS defines variables for medical statistic (german, french, italian) see [BFS](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.7066232.html). Beschreibung der Umstände des Eintritts. Wie wurde der BFS Patient / die Patientin aufgenommen?",,"Internal"
http://fhir.ch/ig/ch-core/ValueSet/bfs-medstats-19-admitrole,4.0.0,active,,BfsMedstats19Admitrole,BFS Medizinische Statistik - 19 1.2.V04 - Einweisende Instanz / Décision d’envoi / Istanza ricoverante,"BFS defines variables for medical statistic (german, french, italian) see [BFS](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.7066232.html). Unmittelbarer Aufenthaltsort vor dem Eintritt. Wo befand sich BFS der Patient / die Patientin?",,"Internal"
http://fhir.ch/ig/ch-core/ValueSet/bfs-medstats-20-encounterclass,4.0.0,active,,BfsMedstats20Encounterclass,BFS Medizinische Statistik - 20 1.3.V01 - Behandlungsart / Type de prise en charge / Genere di trattamento,"BFS defines variables for medical statistic (german, french, italian) see [BFS](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.7066232.html). Angabe der Behandlungsart",,"Internal"
http://fhir.ch/ig/ch-core/ValueSet/bfs-medstats-21-encountertype,4.0.0,active,,BfsMedstats21Encountertype,BFS Medizinische Statistik - 21 1.3.V02 - Klasse / Classe / Classe,"BFS defines variables for medical statistic (german, french, italian) see [BFS](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.7066232.html). Im Rahmen des Spitalaufenthaltes belegte Liegeklasse, nicht BFS die Versicherungskategorie. Bei Wechsel der Klasse ist die im Wesentlichen beanspruchte Klasse anzugeben.",,"Internal"
http://fhir.ch/ig/ch-core/ValueSet/bfs-medstats-27-dischargedecision,4.0.0,active,,BfsMedstats27Dischargedecision,BFS Medizinische Statistik - 27 1.5.V02 - Entscheid für Austritt / Décision de sortie / Décisione dell’uscita,"BFS defines variables for medical statistic (german, french, italian) see [BFS](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.7066232.html). Wer hat den Klinikaustritt veranlasst?",,"Internal"
http://fhir.ch/ig/ch-core/ValueSet/bfs-medstats-28-dischargedestination,4.0.0,active,,BfsMedstats28Dischargedestination,BFS Medizinische Statistik - 28 1.5.V03 - Aufenthalt nach Austritt / Séjour après la sortie / Destinazione dopo l’uscita,"BFS defines variables for medical statistic (german, french, italian) see [BFS](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.7066232.html). Wohin wurde der Patient entlassen?",,"Internal"
http://fhir.ch/ig/ch-core/ValueSet/bfs-medstats-29-dischargeencounter,4.0.0,active,,BfsMedstats29Dischargeencounter,BFS Medizinische Statistik - 29 1.5.V04 - Behandlung nach Austritt / Prise en charge après la sortie / Trattamento dopo l’uscita,"BFS defines variables for medical statistic (german, french, italian) see [BFS](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.7066232.html). Behandlung, Pflege, Rehabilitation nach dem Spitalaufenthalt. Es geht darum, den Behandlungserfolg resp. den Abhängigkeitsgrad bei Austritt anzugeben. Nur die am besten zutreffende Kategorie auswählen.",,"Internal"
http://fhir.ch/ig/ch-core/ValueSet/ch-core-encounter-participation-type,4.0.0,active,,ChCoreEncounterParticipationType,ChCoreEncounterParticipationType,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter. In Switzerland the primary care physician is added to the extensible base ValueSet.",,"THO (V3)"
http://fhir.ch/ig/ch-core/ValueSet/ch-core-maritalstatus,4.0.0,active,,ChCoreMaritalStatus,ChCoreMaritalStatus,"MaritalStatus combined by fhir and eCH-11. See [maritalData - Zivilstandsangaben eCH-11](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.349276.html) and/or [BFS Amtlicher Katalog der Merkmale](https://www.bfs.admin.ch/bfs/de/home/statistiken/kataloge-datenbanken/publikationen.assetdetail.349276.html).",,"Internal"
http://fhir.ch/ig/ch-core/ValueSet/ech-10-linetype,4.0.0,active,,ECH10AddressLine,eCH-010 Address Line Type,"eCH-010 defines different address lines (addressLine1,2 and street)",,"Internal"
http://fhir.ch/ig/ch-core/ValueSet/ech-11-firstnamedatatype,4.0.0,active,,ECH11FirstNameDataTypes,eCH-011 FirstNameDataTypes,"eCH-011 defines different nameData Types, this ValueSet is the subset for the firstnames",,"Internal"
http://fhir.ch/ig/ch-core/ValueSet/ech-11-maritaldata-separation,4.0.0,active,,ECH11MaritaldataSeparation,eCH-011 MaritalData Separation,"eCH-011 defines maritalData separation types",,"Internal"
http://fhir.ch/ig/ch-core/ValueSet/ech-11-maritalstatus,4.0.0,active,,ECH11MaritalStatus,eCH-011 MaritalStatus,"eCH-011 defines maritalStaus Types",,"Internal"
