Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/input/ch.fhir.ig.ch-epr-fhir.xml	49322	-	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	1	0	0	362	218	0	0	0	11	0	3
fsh-generated/resources/AuditEvent-ChAuditEventChMhd1RecipientExample.json	3664	5	1	0	0	0	0	0	0	901	0	0	0	0	0	0	0	0	0	0	29	20	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ChAuditEventChMhd1SourceExample.json	3662	5	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	28	18	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ChAuditEventIti104ManagerCreateExample.json	3714	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	28	15	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ChAuditEventIti104ManagerUpdateExample.json	3714	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	31	15	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ChAuditEventIti104SourceExample.json	3704	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	28	16	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ChAuditEventIti119ConsumerExample.json	3951	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	29	17	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ChAuditEventIti119SupplierExample.json	3947	4	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	29	15	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ChAuditEventIti65RecipientExample.json	3663	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	29	15	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ChAuditEventIti65SourceExample.json	3661	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	29	14	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ChAuditEventIti67ConsumerExample.json	3802	3	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	28	14	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ChAuditEventIti67ResponderExample.json	3800	4	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	28	14	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ChAuditEventIti68ConsumerExample.json	3690	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	33	17	0	0	0	0	0	0
fsh-generated/resources/AuditEvent-ChAuditEventIti68ResponderExample.json	3688	4	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	30	15	0	0	0	0	0	0
